"Feature","Omics","p.value","FDR","FC"
"ENSG00000243477","Transcriptomics",0.0005490278832251,0.00211295802690129,-1.03632751706562
"ENSG00000243509","Transcriptomics",NA,NA,-0.565941909162829
"ENSG00000243554","Transcriptomics",0.449008268259297,0.597164984949725,0.285134521354072
"ENSG00000243566","Transcriptomics",1.03084983842712e-05,5.7557949206755e-05,2.52485917975483
"ENSG00000243646","Transcriptomics",0.00143393626720039,0.00493998156552929,-1.0815125745556
"ENSG00000243649","Transcriptomics",1.18227174794719e-32,2.09392149278927e-30,6.63359936819661
"ENSG00000243650","Transcriptomics",5.04277701358744e-12,8.34697417641562e-11,2.63684292441261
"ENSG00000243660","Transcriptomics",0.192665331529714,0.316745167244292,0.429830385750122
"ENSG00000243667","Transcriptomics",6.78670960795942e-32,1.07172647450905e-29,-1.64526128316323
"ENSG00000243678","Transcriptomics",0.0193869944697856,0.0474454966221325,0.361254093477835
"ENSG00000243679","Transcriptomics",1.50036604177641e-07,1.21006297658934e-06,1.47834419896214
"ENSG00000243696","Transcriptomics",0.0917516677399887,0.174133496286213,-0.688051083095437
"ENSG00000243701","Transcriptomics",0.668069412491384,0.783224820588793,0.330657814752201
"ENSG00000243704","Transcriptomics",0.000114887084022411,0.000517357016303313,2.57224905019618
"ENSG00000243708","Transcriptomics",0.416500314112955,0.566827253305741,0.476961280866692
"ENSG00000243716","Transcriptomics",0.0123537053353485,0.0323519850945376,1.07712031370975
"ENSG00000243725","Transcriptomics",2.76704282123252e-07,2.12060127247292e-06,0.831475637526611
"ENSG00000243742","Transcriptomics",0.00533272190696668,0.0156396485666976,2.43915120801272
"ENSG00000243749","Transcriptomics",0.531634537535705,0.674718834582878,-0.136037275258193
"ENSG00000243753","Transcriptomics",0.00202456437456457,0.00669849797084123,1.63758774433284
"ENSG00000243789","Transcriptomics",0.170048594023246,0.28715967283998,-0.315140917060282
"ENSG00000243811","Transcriptomics",0.068584553854324,0.137405656104724,-1.07464760827498
"ENSG00000243819","Transcriptomics",0.274082257866144,0.41578337208285,0.421978194799428
"ENSG00000243896","Transcriptomics",0.533036423641978,0.675728874033575,-0.480166764475453
"ENSG00000243927","Transcriptomics",0.725144084199229,0.824628523963876,0.0877949299736366
"ENSG00000243943","Transcriptomics",3.91282719387535e-06,2.38226477933057e-05,-1.0174894073826
"ENSG00000243960","Transcriptomics",0.00154418014442353,0.00528176410542393,-1.4109971540586
"ENSG00000243970","Transcriptomics",0.777215470699353,0.860000669807327,0.16177112719412
"ENSG00000243978","Transcriptomics",0.842195939019437,0.90359309478934,0.194791335623832
"ENSG00000243989","Transcriptomics",0.705868759313011,0.81072629200569,-0.07557245990354
"ENSG00000244005","Transcriptomics",9.29814758593129e-13,1.72258882734758e-11,-1.27247977774837
"ENSG00000244026","Transcriptomics",0.277717371651824,0.42014626884133,-0.40028100607855
"ENSG00000244038","Transcriptomics",0.385151679339354,0.536612759029208,0.143794798552926
"ENSG00000244040","Transcriptomics",0.000148875918978678,0.00065541670420864,1.89885414325633
"ENSG00000244041","Transcriptomics",1.6086270345962e-11,2.47958167186538e-10,-2.31216104349576
"ENSG00000244045","Transcriptomics",0.866981854162076,0.919435874508081,-0.0420896732376087
"ENSG00000244055","Transcriptomics",0.603606851605609,0.734201376755532,-0.235264160209985
"ENSG00000244063","Transcriptomics",0.000476035285814706,0.00185624415391111,-2.67072641071466
"ENSG00000244115","Transcriptomics",0.111362170028742,0.204175506560978,0.353897657025717
"ENSG00000244165","Transcriptomics",3.51863093927173e-05,0.000177849522161649,-1.18916258364736
"ENSG00000244187","Transcriptomics",0.0336491260280015,0.0760346607657481,-0.359196013223224
"ENSG00000244198","Transcriptomics",0.631651072638767,0.755838939767934,-0.255302099834013
"ENSG00000244242","Transcriptomics",0.165814245340565,0.281647271432506,-0.574014036853861
"ENSG00000244255","Transcriptomics",0.00101918502562917,0.00365844872089951,1.89494887866885
"ENSG00000244257","Transcriptomics",0.0805979516921086,0.156555200967201,0.786829142675191
"ENSG00000244270","Transcriptomics",0.640689872992207,0.762738343790077,0.171063820951886
"ENSG00000244274","Transcriptomics",0.000340554414734292,0.00138116767560317,-1.10000983501778
"ENSG00000244306","Transcriptomics",0.717823196708738,0.819265796939583,0.367036675103149
"ENSG00000244383","Transcriptomics",0.000141356412075278,0.000625734419961322,-2.1196783907641
"ENSG00000244398","Transcriptomics",0.842131066089273,0.90359309478934,0.119603553354772
"ENSG00000244405","Transcriptomics",0.0104270202558724,0.0280402301475488,-0.82984404901972
"ENSG00000244459","Transcriptomics",0.000271979446700013,0.00112516036709826,-1.83855723594695
"ENSG00000244462","Transcriptomics",0.898059171994708,0.939265737285832,-0.020485540594207
"ENSG00000244479","Transcriptomics",0.350399806781131,0.500922671555462,-1.00937774766134
"ENSG00000244480","Transcriptomics",0.0487526855011749,0.103519819315587,-1.37653822649979
"ENSG00000244482","Transcriptomics",0.583512242022157,0.718078468486272,-0.262667986925961
"ENSG00000244486","Transcriptomics",0.320920732088744,0.468537390654006,0.932485526097065
"ENSG00000244491","Transcriptomics",2.17183708422324e-18,8.18412906354848e-17,3.69867761534031
"ENSG00000244509","Transcriptomics",0.0357362359787467,0.0799247980072715,-0.410759721706075
"ENSG00000244513","Transcriptomics",0.77415747862569,0.858285014331117,0.137816265826234
"ENSG00000244560","Transcriptomics",0.000701761779668855,0.00263045563591854,-1.07446527102434
"ENSG00000244563","Transcriptomics",0.967189995410696,0.980983234034316,0.0300829837588994
"ENSG00000244586","Transcriptomics",2.67655252253478e-18,9.95891212743979e-17,4.75911723658058
"ENSG00000244607","Transcriptomics",0.903280657657545,0.942709429359423,-0.0368476000306523
"ENSG00000244617","Transcriptomics",0.0733515483722586,0.14521901109111,-1.01663687747083
"ENSG00000244625","Transcriptomics",0.51496188894999,0.659900876578631,-0.192256403671426
"ENSG00000244627","Transcriptomics",0.414619333868887,0.565175326880002,-0.220960599380713
"ENSG00000244649","Transcriptomics",0.173760635857988,0.292507805501457,1.2394001106367
"ENSG00000244675","Transcriptomics",0.0407003759103376,0.0891031344558701,0.849112168689908
"ENSG00000244682","Transcriptomics",0.469713558512025,0.616686199763268,-0.431374445680411
"ENSG00000244687","Transcriptomics",0.453996568667416,0.601761205483357,0.049345558788953
"ENSG00000244694","Transcriptomics",0.633306523486836,0.757271398027451,0.320954818377129
"ENSG00000244701","Transcriptomics",0.00456425669628396,0.0136342638468351,-1.3078336536853
"ENSG00000244731","Transcriptomics",1.27259756598448e-06,8.56669535961657e-06,1.76804183905365
"ENSG00000244733","Transcriptomics",0.000625873150012243,0.00237310775041767,1.2581399549444
"ENSG00000244754","Transcriptomics",0.719075431334766,0.819949936369609,0.0670586910100924
"ENSG00000244879","Transcriptomics",0.221014193115873,0.352488282240003,0.344472166402084
"ENSG00000244968","Transcriptomics",0.0792913829995418,0.154525713501858,1.00869632738665
"ENSG00000245017","Transcriptomics",0.822988930655521,0.890950913865522,0.159887468607525
"ENSG00000245025","Transcriptomics",0.00202730492926173,0.00670631258912112,1.62157041359665
"ENSG00000245060","Transcriptomics",0.0172736046144392,0.0430110984563135,-0.770494244458896
"ENSG00000245105","Transcriptomics",7.00356737299149e-08,6.03014981735792e-07,-2.81125997913811
"ENSG00000245112","Transcriptomics",8.11662014620225e-06,4.63571297676195e-05,1.6223852573781
"ENSG00000245146","Transcriptomics",0.0807228184544123,0.156746172310722,-0.822085684610093
"ENSG00000245149","Transcriptomics",0.285594139156464,0.429057409330743,0.45900953870634
"ENSG00000245156","Transcriptomics",0.037650069024966,0.0835405127162581,1.16771419628052
"ENSG00000245213","Transcriptomics",0.0104101883248518,0.0279992172242141,-1.39477685123102
"ENSG00000245275","Transcriptomics",0.000282741639911565,0.00116483767957053,2.11812641470876
"ENSG00000245317","Transcriptomics",0.397521347993163,0.54883852465754,-0.329860923300093
"ENSG00000245468","Transcriptomics",0.468294053774228,0.61532428120746,0.3305774754753
"ENSG00000245498","Transcriptomics",0.402531587078922,0.553727140874158,-0.288114575327261
"ENSG00000245532","Transcriptomics",0.000588369389847512,0.00224582117749769,1.03023533622255
"ENSG00000245556","Transcriptomics",0.922796421003529,0.953983622016899,0.0263377643851342
"ENSG00000245571","Transcriptomics",0.954320070177809,0.973727547120589,-0.0177032295219432
"ENSG00000245573","Transcriptomics",0.00290007738373721,0.00916873804772754,-1.255981414969
"ENSG00000245648","Transcriptomics",0.960104586137446,0.977321244041629,-0.0292256902310352
"ENSG00000245680","Transcriptomics",0.325578969338726,0.473503787646425,-0.381781437769016
"ENSG00000245694","Transcriptomics",0.583400856052877,0.718036437680542,-0.260835657764479
"ENSG00000245848","Transcriptomics",3.35001538892207e-21,1.81443799856877e-19,-3.28612617739116
"ENSG00000245849","Transcriptomics",0.00302825155722105,0.0095229693412539,-0.786424421600668
"ENSG00000245888","Transcriptomics",0.360147566437349,0.511144606873298,-0.410585537642447
"ENSG00000245904","Transcriptomics",3.45930696166772e-05,0.000175251102969385,2.32562980230828
"ENSG00000245910","Transcriptomics",0.221479375900064,0.353062572914368,0.187270891324381
"ENSG00000245937","Transcriptomics",5.02241081288055e-07,3.65455702164862e-06,-0.816885966781268
"ENSG00000245958","Transcriptomics",0.145552960969667,0.25333114158404,-0.305298365780152
"ENSG00000245975","Transcriptomics",0.944526664815719,0.968039984236348,0.0265214579228662
"ENSG00000246067","Transcriptomics",0.160807025718622,0.274961694584139,0.372684471323422
"ENSG00000246082","Transcriptomics",0.023453291522651,0.0559285372502587,-1.16276257634657
"ENSG00000246089","Transcriptomics",0.0350957168474422,0.0787209018598087,-0.51896782590964
"ENSG00000246090","Transcriptomics",0.633798335440986,0.757793986295504,-0.395016962797635
"ENSG00000246100","Transcriptomics",0.0806793364097597,0.156678917451015,-0.873602621090631
"ENSG00000246174","Transcriptomics",0.00469952252993818,0.0139958371494426,-1.54597380928717
"ENSG00000246263","Transcriptomics",0.783474369104855,0.864833554316314,0.078199947947795
"ENSG00000246273","Transcriptomics",0.0212107957224707,0.0512432687274149,-0.705887885495018
"ENSG00000246339","Transcriptomics",0.952960250471563,0.973068838057183,-0.032762072355866
"ENSG00000246366","Transcriptomics",0.0870386315168628,0.166653103004882,1.36980168545186
"ENSG00000246375","Transcriptomics",0.0163415134306461,0.0410939293440542,2.32732044081742
"ENSG00000246379","Transcriptomics",0.999030910959576,0.999200161735094,-0.000829151293503237
"ENSG00000246430","Transcriptomics",0.0113674628038818,0.0301616679729663,1.7734299708706
"ENSG00000246560","Transcriptomics",0.859240302201597,0.914488612000029,-0.0581448821256755
"ENSG00000246582","Transcriptomics",0.750914238943051,0.841896694683824,0.115886872103904
"ENSG00000246596","Transcriptomics",0.0170726635576622,0.0425998794406532,-1.27206000665019
"ENSG00000246695","Transcriptomics",1.82843777484704e-15,4.8696934481678e-14,2.1498318751563
"ENSG00000246705","Transcriptomics",0.206297639456942,0.334407605017563,-0.265640016199248
"ENSG00000246731","Transcriptomics",0.00191011208068696,0.00636380644489216,-1.921246348042
"ENSG00000246763","Transcriptomics",0.822020474718873,0.890501231130097,-0.0979308294909055
"ENSG00000246851","Transcriptomics",0.0181061944174178,0.0447625361986163,1.33622330747485
"ENSG00000246859","Transcriptomics",0.167672805058948,0.284095766803696,0.818683516904331
"ENSG00000246889","Transcriptomics",0.761733430216955,0.84894444537332,-0.212929692203876
"ENSG00000246898","Transcriptomics",3.09140370284674e-06,1.92449388334336e-05,-3.02310016815525
"ENSG00000246922","Transcriptomics",0.0226513307348012,0.054249860533342,0.758456191171226
"ENSG00000246985","Transcriptomics",0.844598539132555,0.905046022154086,0.12641583932144
"ENSG00000247077","Transcriptomics",0.0945007068941224,0.178148166024673,-0.392581779859269
"ENSG00000247081","Transcriptomics",0.436212282443185,0.585107220111425,0.63582467358765
"ENSG00000247092","Transcriptomics",0.33220653745348,0.480695260199231,0.425021366066736
"ENSG00000247095","Transcriptomics",0.030156615390069,0.0690949308115799,-1.05563213336633
"ENSG00000247121","Transcriptomics",0.342980866482877,0.492742872021272,0.31235419465092
"ENSG00000247134","Transcriptomics",0.00507646804651215,0.0149823905302078,-0.636015830227812
"ENSG00000247137","Transcriptomics",0.00281697303103104,0.00894111278720265,0.92155579487534
"ENSG00000247157","Transcriptomics",0.177986930176271,0.297757513705897,1.11250262762367
"ENSG00000247199","Transcriptomics",0.685395002124176,0.795793292423055,-0.210141329466999
"ENSG00000247240","Transcriptomics",0.00038739249182174,0.00154425127676229,-0.972479559423058
"ENSG00000247271","Transcriptomics",0.0362224177323252,0.0808080665647074,-0.534061476249862
"ENSG00000247315","Transcriptomics",0.195299699470109,0.320138196692309,0.21941554048314
"ENSG00000247317","Transcriptomics",0.191070366504671,0.314736538426733,0.680105505912758
"ENSG00000247373","Transcriptomics",0.685629137098438,0.795960779178713,0.123326799537227
"ENSG00000247400","Transcriptomics",0.562524240584156,0.700204781535971,-0.222714780170307
"ENSG00000247498","Transcriptomics",0.181597878858221,0.302566324784379,1.17440976539948
"ENSG00000247516","Transcriptomics",0.409343658761116,0.55962065151047,1.04170305653455
"ENSG00000247556","Transcriptomics",2.69982062762273e-08,2.50873678572015e-07,-1.15091264432518
"ENSG00000247572","Transcriptomics",0.0126298601778292,0.0329630789286078,-0.830941803621403
"ENSG00000247595","Transcriptomics",0.52538527434703,0.669142714940331,0.230760948448985
"ENSG00000247596","Transcriptomics",1.36672208269314e-09,1.57386312136399e-08,-1.47265766826894
"ENSG00000247626","Transcriptomics",0.495583396987394,0.641332569344127,-0.210670743375337
"ENSG00000247627","Transcriptomics",0.20639173048324,0.334529508427625,1.21074170103547
"ENSG00000247679","Transcriptomics",0.0891522972810625,0.169983457546011,-0.512744077384202
"ENSG00000247708","Transcriptomics",0.00417447543454127,0.0126275208234262,-1.4961005709207
"ENSG00000247728","Transcriptomics",0.000555521814257097,0.00213424009811441,-2.65516754755234
"ENSG00000247735","Transcriptomics",0.300440951287615,0.445901923320176,-0.450100914050327
"ENSG00000247746","Transcriptomics",2.54677496052334e-15,6.60408950597787e-14,-2.52970796953713
"ENSG00000247774","Transcriptomics",0.0814839336932049,0.158069632675548,-0.433525442365031
"ENSG00000247796","Transcriptomics",2.70276095667922e-05,0.000139884860618778,-2.03652196715174
"ENSG00000247828","Transcriptomics",0.000147034304189859,0.000649407621323338,-0.95568031391627
"ENSG00000247853","Transcriptomics",0.135475422244298,0.239032197984535,-0.640803602784508
"ENSG00000247934","Transcriptomics",0.255237764639179,0.394013427135405,-0.289038947654147
"ENSG00000247950","Transcriptomics",0.17027553380521,0.287433280520784,0.399672255410597
"ENSG00000247982","Transcriptomics",0.00865243849062571,0.0238746756227349,1.48776510001987
"ENSG00000248008","Transcriptomics",0.000531523825868998,0.00205094084530846,-1.11211605799444
"ENSG00000248019","Transcriptomics",0.0057526592407088,0.0166861034739917,-1.0290575552242
"ENSG00000248049","Transcriptomics",2.11424717238207e-10,2.77168258105543e-09,-1.0796424169217
"ENSG00000248092","Transcriptomics",0.000729231428549394,0.00271632371006933,-0.654884746815691
"ENSG00000248098","Transcriptomics",0.0253126205235078,0.0596529162671464,-0.606831084366295
"ENSG00000248101","Transcriptomics",0.207135995155442,0.335244961180484,-1.76158962632546
"ENSG00000248103","Transcriptomics",0.043680158331447,0.0943783438097179,0.627036204574544
"ENSG00000248121","Transcriptomics",0.419329567551733,0.569012103195582,0.210805569344685
"ENSG00000248124","Transcriptomics",0.265307876639301,0.405809465684313,-0.280035442000222
"ENSG00000248161","Transcriptomics",0.887116730703364,0.932225253203232,0.0858297916990232
"ENSG00000248187","Transcriptomics",0.112232451321592,0.205430854212145,-0.644933069418359
"ENSG00000248208","Transcriptomics",1.75024875471881e-09,1.98454902015524e-08,2.06400979100259
"ENSG00000248275","Transcriptomics",0.220035467083723,0.351433687214339,-0.32112164677073
"ENSG00000248309","Transcriptomics",0.0187002680624217,0.0460034459946953,-1.22630911895411
"ENSG00000248319","Transcriptomics",2.80809248343176e-05,0.00014487055387942,2.29244437955708
"ENSG00000248323","Transcriptomics",7.25844776895498e-11,1.02189482063563e-09,2.38119635460683
"ENSG00000248333","Transcriptomics",0.87192914957644,0.922891123417698,0.0249363969240969
"ENSG00000248334","Transcriptomics",0.612146824960833,0.74035321065838,0.296498748144446
"ENSG00000248360","Transcriptomics",0.820904747178648,0.889619040401458,-0.091843985170317
"ENSG00000248383","Transcriptomics",0.731577002469108,0.829457799803494,-0.304864247132747
"ENSG00000248405","Transcriptomics",0.00217248408470404,0.00711086039996179,2.76984693542305
"ENSG00000248408","Transcriptomics",0.924261719012236,0.954941039868494,-0.033220710367347
"ENSG00000248429","Transcriptomics",0.0346104228070656,0.077859164020823,-1.45239231671213
"ENSG00000248431","Transcriptomics",0.294484243556553,0.43932028618852,1.01356828881735
"ENSG00000248445","Transcriptomics",0.0251179279982765,0.0592914331304112,-1.39796743970416
"ENSG00000248458","Transcriptomics",0.33285783903556,0.481401697465197,0.33900251227134
"ENSG00000248464","Transcriptomics",0.000666268621832078,0.00250909707873016,4.14463505491929
"ENSG00000248476","Transcriptomics",5.01766497425571e-08,4.43231243685999e-07,2.22411280104906
"ENSG00000248477","Transcriptomics",0.0200705450905352,0.0488282175959436,-0.978233088256831
"ENSG00000248483","Transcriptomics",0.133537701873711,0.236319568134022,0.729070349786794
"ENSG00000248487","Transcriptomics",0.0248692545959684,0.0587984739219325,-0.452501485258307
"ENSG00000248503","Transcriptomics",0.00446430036115776,0.0133604636188687,-0.86734422919859
"ENSG00000248508","Transcriptomics",0.521016767142551,0.665076336248024,-0.22963932481764
"ENSG00000248527","Transcriptomics",0.00196964450707059,0.00653510188548655,0.66670987501828
"ENSG00000248538","Transcriptomics",0.00148850586247422,0.00510795249258732,1.3147976106506
"ENSG00000248554","Transcriptomics",0.20980409640477,0.338511465010921,-0.80435192942197
"ENSG00000248592","Transcriptomics",0.776300380911982,0.859534174522307,-0.118595177297311
"ENSG00000248593","Transcriptomics",0.00470855340051332,0.014020074029125,-0.938543689548805
"ENSG00000248632","Transcriptomics",0.784254555667492,0.865470274498533,-0.126518936872405
"ENSG00000248643","Transcriptomics",0.646268921341982,0.766986849589603,-0.134394354516392
"ENSG00000248671","Transcriptomics",0.322627335847425,0.470369834145024,0.567151249454604
"ENSG00000248672","Transcriptomics",0.460200865096391,0.607801455758552,0.812920905009351
"ENSG00000248712","Transcriptomics",0.863565769003128,0.916833313440499,0.0690507539791682
"ENSG00000248724","Transcriptomics",0.00064053085169166,0.00242247318264168,1.61052526274162
"ENSG00000248751","Transcriptomics",0.581104049133576,0.715960613162071,-0.311810081287779
"ENSG00000248769","Transcriptomics",2.55792113722869e-05,0.000133010397127003,-1.84424433551292
"ENSG00000248791","Transcriptomics",1.22203231601744e-05,6.72364533985239e-05,-3.40431190118655
"ENSG00000248802","Transcriptomics",1.40492904067278e-07,1.14193199813472e-06,3.06256344297557
"ENSG00000248810","Transcriptomics",0.00195351341515328,0.0064900911828512,-1.93548254337917
"ENSG00000248866","Transcriptomics",0.067744342196946,0.135941541428746,0.415574977849785
"ENSG00000248871","Transcriptomics",0.456924594107942,0.604737071158703,-2.32582098816038
"ENSG00000248874","Transcriptomics",0.996187072610858,0.997362637776058,0.0047054718559084
"ENSG00000248905","Transcriptomics",0.00456889980621575,0.0136458321193739,-0.867190385536446
"ENSG00000248919","Transcriptomics",0.263190531519884,0.40337205812986,-0.190507316228799
"ENSG00000248932","Transcriptomics",0.0195793367431692,0.0478566979103326,-0.671806126958446
"ENSG00000248971","Transcriptomics",0.0178287128133578,0.0441875640410552,0.844110431811761
"ENSG00000248980","Transcriptomics",0.683954218270761,0.794886647766679,0.188127083704821
"ENSG00000249042","Transcriptomics",0.0443516193239372,0.095549389349988,-0.796131982434721
"ENSG00000249087","Transcriptomics",0.937723465493221,0.963901352138737,0.0450522043331215
"ENSG00000249096","Transcriptomics",0.0181474264551505,0.0448394349814691,1.51169567552266
"ENSG00000249115","Transcriptomics",0.00611951113426729,0.0176003023220214,-0.979446619176912
"ENSG00000249138","Transcriptomics",1.07656219551056e-09,1.26104451353754e-08,5.2144026021814
"ENSG00000249141","Transcriptomics",0.549991976020824,0.688911335836034,0.345375557719409
"ENSG00000249158","Transcriptomics",0.884724640034398,0.930621659509435,-0.144637846893642
"ENSG00000249173","Transcriptomics",1.8841522413288e-16,5.70431117028621e-15,6.75651982753976
"ENSG00000249228","Transcriptomics",0.815650020226299,0.886525385538966,0.124456352447109
"ENSG00000249240","Transcriptomics",0.0722285478010149,0.143348253037178,-1.6394126650069
"ENSG00000249249","Transcriptomics",8.5721741563452e-09,8.61155850726204e-08,3.2868065779366
"ENSG00000249267","Transcriptomics",0.862443900838277,0.916156498981532,0.072501638642668
"ENSG00000249274","Transcriptomics",0.0387017128359217,0.0854244810614418,-1.10906490160278
"ENSG00000249307","Transcriptomics",NA,NA,-0.0702592103673066
"ENSG00000249309","Transcriptomics",0.143386348754338,0.250395939931777,0.784532224203322
"ENSG00000249319","Transcriptomics",0.0658716130358875,0.132891233452398,-1.55643080342151
"ENSG00000249328","Transcriptomics",0.000343758444328239,0.00139055894257855,2.62478453865483
"ENSG00000249346","Transcriptomics",0.00240000629847451,0.00776201536438707,1.81049935172686
"ENSG00000249348","Transcriptomics",0.232209466664627,0.366152348651872,0.237925246723458
"ENSG00000249437","Transcriptomics",8.50323677084627e-08,7.20233507644468e-07,-2.34611937464009
"ENSG00000249456","Transcriptomics",0.971262001872601,0.983530614557407,-0.00690104665713369
"ENSG00000249459","Transcriptomics",0.835286129153709,0.898724028035026,-0.121729860031904
"ENSG00000249471","Transcriptomics",0.0429494321397416,0.0930264635718433,-0.449149466159039
"ENSG00000249476","Transcriptomics",0.180109789903817,0.300539333803137,-0.713061756284454
"ENSG00000249572","Transcriptomics",0.518221587742567,0.662639704029211,-0.518896471569653
"ENSG00000249592","Transcriptomics",0.0147980391602098,0.0378029816192812,-0.700767414496901
"ENSG00000249614","Transcriptomics",0.568907558694288,0.705604772783429,0.196509660691616
"ENSG00000249624","Transcriptomics",5.53873087974694e-05,0.000268096372263455,0.889296398793037
"ENSG00000249628","Transcriptomics",0.0153988555341811,0.039134614774843,1.51074730754135
"ENSG00000249645","Transcriptomics",2.28325715058179e-08,2.14643139033727e-07,5.74808435753714
"ENSG00000249646","Transcriptomics",0.23379274644671,0.367866323055941,0.819985987094629
"ENSG00000249661","Transcriptomics",4.55891668879899e-05,0.000225224472734502,2.61707675689811
"ENSG00000249669","Transcriptomics",NA,NA,-0.928492378954614
"ENSG00000249673","Transcriptomics",0.356182121569244,0.506938408479016,-0.299181768888911
"ENSG00000249685","Transcriptomics",4.7769204666451e-05,0.00023481553812032,1.5331185393892
"ENSG00000249700","Transcriptomics",0.10853996841537,0.200036564058753,0.739837133974732
"ENSG00000249709","Transcriptomics",8.44028747821626e-06,4.80198944833563e-05,-0.884660677103715
"ENSG00000249731","Transcriptomics",0.128902372739348,0.229700163355126,0.573598082810763
"ENSG00000249738","Transcriptomics",1.79582088033981e-07,1.42626832339455e-06,3.34294216732625
"ENSG00000249751","Transcriptomics",0.0667070666281075,0.134347152268639,-2.44511561387698
"ENSG00000249773","Transcriptomics",0.751798650931852,0.842473641734322,-0.273855412594942
"ENSG00000249786","Transcriptomics",0.285749731782354,0.42918194535255,-1.02386018857242
"ENSG00000249790","Transcriptomics",0.0462579379768643,0.0989395534139827,0.791650407133886
"ENSG00000249816","Transcriptomics",0.147490530515998,0.255772523839112,0.942204093248264
"ENSG00000249839","Transcriptomics",0.759188847574403,0.847472184507138,-0.385891402138796
"ENSG00000249846","Transcriptomics",0.943785400587693,0.967610008744168,0.0379832792327209
"ENSG00000249855","Transcriptomics",0.0213209084873425,0.051446132182469,0.97022311621418
"ENSG00000249859","Transcriptomics",0.950187723278323,0.971567611613007,0.0356575891185399
"ENSG00000249863","Transcriptomics",0.00716677594731482,0.0202344601949454,-1.46544705839143
"ENSG00000249915","Transcriptomics",5.7808359456565e-07,4.15352476403741e-06,-0.578950834821904
"ENSG00000249962","Transcriptomics",4.66864734513423e-05,0.000229939969771058,-1.77374201989336
"ENSG00000249978","Transcriptomics",0.00756091622649092,0.021198573260627,-1.12044655092634
"ENSG00000249992","Transcriptomics",0.535952755456168,0.677962922561944,-0.317304416094778
"ENSG00000250011","Transcriptomics",0.112108792497726,0.205246932388591,1.00014414580829
"ENSG00000250017","Transcriptomics",7.50256985458257e-24,5.27293709105206e-22,3.05951404390164
"ENSG00000250021","Transcriptomics",0.0592248055815153,0.121784573511461,-0.391105292061068
"ENSG00000250067","Transcriptomics",0.63408558819077,0.758005891468361,0.206636847807269
"ENSG00000250091","Transcriptomics",0.918348614126266,0.950939681056496,0.0520573813552624
"ENSG00000250120","Transcriptomics",0.650009605862724,0.769180205080156,-0.385520075116999
"ENSG00000250126","Transcriptomics",2.44817316569877e-05,0.000127603281158596,-2.3050501003502
"ENSG00000250132","Transcriptomics",0.0163768738509545,0.041177003517072,-1.0857456632266
"ENSG00000250133","Transcriptomics",0.000127202372090449,0.000568191982873631,3.31116336874838
"ENSG00000250138","Transcriptomics",0.00183392123242527,0.00614348003546133,-1.54853972220829
"ENSG00000250148","Transcriptomics",2.68073836093953e-11,4.0338621164486e-10,6.35109458633493
"ENSG00000250151","Transcriptomics",0.118500967282143,0.214554347938462,-0.390098905035616
"ENSG00000250155","Transcriptomics",0.00023071402713034,0.00096943680533937,-3.95804607981581
"ENSG00000250182","Transcriptomics",0.0800967716049504,0.155752516677128,0.516429907619854
"ENSG00000250198","Transcriptomics",3.27701870948739e-05,0.000166779535527963,2.1856954314732
"ENSG00000250208","Transcriptomics",0.000319024882272003,0.00130040269043025,1.94481505381189
"ENSG00000250240","Transcriptomics",0.0895733972075116,0.170639393131358,0.476216944318758
"ENSG00000250251","Transcriptomics",0.0995877023610041,0.186085184007588,0.523809321681154
"ENSG00000250264","Transcriptomics",0.134706328267992,0.237983419446823,0.744999929635403
"ENSG00000250273","Transcriptomics",0.523012856856651,0.666696466661016,-0.931007438958168
"ENSG00000250274","Transcriptomics",2.13342490574627e-12,3.74480560016572e-11,3.47339820958911
"ENSG00000250299","Transcriptomics",0.657310030241778,0.774868074122214,-0.149206770277657
"ENSG00000250303","Transcriptomics",0.96203832459646,0.97838993780809,0.0209083083624888
"ENSG00000250305","Transcriptomics",0.220291977718159,0.351748216495341,-0.63003058430396
"ENSG00000250312","Transcriptomics",5.81058126417593e-07,4.17320376195539e-06,-1.47830854680396
"ENSG00000250317","Transcriptomics",0.000261110766256887,0.00108659134896046,-0.664122761240952
"ENSG00000250318","Transcriptomics",0.82855551622121,0.894516717329707,-0.0810462875614242
"ENSG00000250320","Transcriptomics",0.501084561276275,0.646373537127757,0.651546803866128
"ENSG00000250337","Transcriptomics",0.74510925026613,0.837852996596721,0.268680347471861
"ENSG00000250461","Transcriptomics",0.113941316737316,0.207849898108415,-1.8524286055335
"ENSG00000250462","Transcriptomics",0.149447567530891,0.258659813206255,-0.261159136152612
"ENSG00000250474","Transcriptomics",0.984650183492754,0.991592619539442,0.0065547302431168
"ENSG00000250479","Transcriptomics",0.532985082261699,0.675712569685675,-0.144359723289083
"ENSG00000250497","Transcriptomics",0.178155440470343,0.29792380381175,0.458962810517758
"ENSG00000250506","Transcriptomics",2.26838083224455e-05,0.000118686242008518,0.939352239308825
"ENSG00000250508","Transcriptomics",0.0527047683395782,0.110324329519238,-1.22803793479472
"ENSG00000250510","Transcriptomics",3.51544753323881e-09,3.7944031768677e-08,-2.33466431658213
"ENSG00000250548","Transcriptomics",0.0338641721475693,0.0764230826841998,1.35221577639448
"ENSG00000250565","Transcriptomics",0.072674593045023,0.144088180613501,-0.495897176368922
"ENSG00000250571","Transcriptomics",4.37854864257228e-06,2.63717408190985e-05,-0.764508631933631
